"","product_id","title","author","date","ver.purchase","format","stars","comments","helpful","rver_url","rver_id"
"813","B01GTP417C","This hammock (along with the Atlas XL straps) held up great. I would recommend this to anyone and everyone","Henry M",2016-07-30,1,"
      Forest/CharcoalPackage Type: Standard Packaging",5,"First off, I weigh nearly 300 lbs.I'm 6'-6"".This hammock (along with the Atlas XL straps) held up great. I would recommend this to anyone and everyone.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AERLY7IOULBPO576F2BV5MP5MNJA/ref=cm_cr_arp_d_pdp?ie=UTF8","AERLY7IOULBPO576F2BV5MP5MNJA"
"814","B01GTP417C","Great material and","Kathleen Finley",2016-07-29,1,"
      Orange/GreyPackage Type: Standard Packaging",5,"Everything we thought it would be. Great material and size",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFNRQ24UWMQ4JK52RTUGNOCUT7FA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFNRQ24UWMQ4JK52RTUGNOCUT7FA"
"815","B01GTP417C","Everything I've hoped for.","Chris",2016-07-29,1,"
      Forest/CharcoalPackage Type: Standard Packaging",5,"I've used this camping a few nights now and am very pleased. I can stay comfortable and even roll to either side comfortably and I'm 6'1"". Also this hammock does come with quality caribiners. ENO is the go-to for quality products and they seem to deliver every time.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHIY7SMBHRYA7GLW6UC3QQSUW7BQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHIY7SMBHRYA7GLW6UC3QQSUW7BQ"
"816","B01GTP417C","It looks very cute and very inviting. I really love it. It does well what it has to do. Great buy indeed.","aaronalexander",2016-07-28,0,"
      Purple/FuchsiaPackage Type: Standard Packaging",5,"It looks very cute and very inviting. I really love it. It does well what it has to do. Great buy indeed.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFA45FV5IK5ZK4VJEGKP6XBGUIMA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFA45FV5IK5ZK4VJEGKP6XBGUIMA"
"817","B01GTP417C","Ripped in half on my 3rd or 4th time out :(","Rodger",2016-07-28,1,"
      Purple/TealPackage Type: Standard Packaging",1,"Initially, I was very impressed with this hammock. It's extremely comfortable and I only used it sparingly, maybe 3 times in two years. For the most part it remained inside my home with my hiking gear, away from the elements.Recently I went camping and brought the hammock along in lieu of a camp chair. I weigh about 195lbs, and am well within the weight limits for the hammock. I set it up at our campsite and, as soon as i sat, the main seam in the fabric split dropping me through the middle of the hammock. Boy was I pissed that I had to hike all the way out of the woods to go home.I wouldn't trust this hammock on long trips, and I strongly suggest that you don't either. It might stand up to casual use, but is nowhere near well-made enough to take a beating.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEHRFXXPZ5Y4QFIY3IKLLNL2557A/ref=cm_cr_arp_d_pdp?ie=UTF8","AEHRFXXPZ5Y4QFIY3IKLLNL2557A"
"818","B01GTP417C","Five Stars","Michael",2016-07-27,1,"
      *Red/CharcoalPackage Type: Frustration-Free Packaging",5,"Love my ENO doublenest. Easy to set up and still packs so small for easy storage.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFMAMZPAW66GW7KYRAECCD2EPLOQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFMAMZPAW66GW7KYRAECCD2EPLOQ"
"819","B01GTP417C","I love it!","zac self",2016-07-27,1,"
      Charcoal/RoyalPackage Type: Standard Packaging",5,"My first hammock. I love it!!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AG7CH35LA7G5H6PBBHPBSDTEW7QA/ref=cm_cr_arp_d_pdp?ie=UTF8","AG7CH35LA7G5H6PBBHPBSDTEW7QA"
"820","B01GTP417C","Four Stars","Amazon Customer",2016-07-27,1,"
      Aqua/RedPackage Type: Standard Packaging",4,"excellent quality",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEYAVL7BXO363PCCXA75I55GNWHQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEYAVL7BXO363PCCXA75I55GNWHQ"
"821","B01GTP417C","Five Stars","Kindle Customer",2016-07-27,1,"
      Charcoal/RoyalPackage Type: Standard Packaging",5,"Love it",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHVI64RG4TWCXWXRSXS5XCUGD6GQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHVI64RG4TWCXWXRSXS5XCUGD6GQ"
"822","B01GTP417C","Great hammock","D. Cummings",2016-07-26,1,"
      Powder Blue/Orange/KhakiPackage Type: Frustration-Free Packaging",5,"It was for my daughter for camp came earlier than expected and is exactly as advertised  She loves it you can hang it between trees as close to 6 feet or is far away is 15 feet apart",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGSJ7S43IQETVUU6K3MJBZ3WJNCA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGSJ7S43IQETVUU6K3MJBZ3WJNCA"
"823","B01GTP417C","Hammock Review","Amazon Customer",2016-07-26,1,"
      Khaki/MaroonPackage Type: Standard Packaging",5,"I like this product, because it's a hammock.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGOKN6ATH6QCCMFHGRJTGYNNBY6A/ref=cm_cr_arp_d_pdp?ie=UTF8","AGOKN6ATH6QCCMFHGRJTGYNNBY6A"
"824","B01GTP417C","Five Stars","Matthew Johnson",2016-07-26,1,"
      Purple/ForestPackage Type: Standard Packaging",5,"Easy to use and very comfortable.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEQG3SBBTD2JSYSFMOPNL7HWFXXQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEQG3SBBTD2JSYSFMOPNL7HWFXXQ"
"825","B01GTP417C","I am a hammock camper and I love this. You can get a good angle lay ...","Nicholas Pursel",2016-07-26,1,"
      PatriotPackage Type: Standard Packaging",5,"I am a hammock camper and I love this. You can get a good angle lay in the doublenest.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGKURYYV6UHPN5DIXZP2HEID2MVA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGKURYYV6UHPN5DIXZP2HEID2MVA"
"826","B01GTP417C","I was given an ENO DoubleNest for Christmas this year and it was one of the best gifts I have ever received","Kevin Moehn",2016-07-25,1,"
      Navy/ForestPackage Type: Frustration-Free Packaging",5,"I have such a strong affinity for this hammock. I was given an ENO DoubleNest for Christmas this year and it was one of the best gifts I have ever received. I was heart broken when my ENO was stolen out of my SUV and I immediately got on to Amazon and ordered a new one because I love this hammock so much. Nothing better than hanging out and reading a book and relaxing at your favorite outdoor spot (or just outside of your apartment).",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEBJED5MRSR3ZXO7TTPZBUY5UX6Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AEBJED5MRSR3ZXO7TTPZBUY5UX6Q"
"827","B01GTP417C","lol PERFECT.","Brianna Masterson",2016-07-24,1,"
      Orange/VioletPackage Type: Standard Packaging",5,"Why is there not a 6 star option? lolPERFECT.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGTTTVQPPNSYY5F5WDH2NGBWY7LA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGTTTVQPPNSYY5F5WDH2NGBWY7LA"
"828","B01GTP417C","Five Stars","Mima",2016-07-24,1,"
      Orange/VioletPackage Type: Frustration-Free Packaging",5,"excellent hammock quality.  would order again for gifts for others.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEIR4ODVGII6R6QJPYBAQK7JAA7Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AEIR4ODVGII6R6QJPYBAQK7JAA7Q"
"829","B01GTP417C","Comfy, roomy hammock - truly a ""double""","Loz1217",2016-07-23,1,"
      Aqua/RedPackage Type: Standard Packaging",5,"Great hammock for camping or just hanging out. The double is very large and can easily hold two adults. I bought this (after trying a single in another brand and being disappointed) because we are just large people - tall and big! When one person is in the double, it easily wraps right around like a cocoon. The hammock is lightweight and easily repacks back into the bag which is sewn onto the side (no losing the bag). The hammock also comes with two very solid and durable carabiner clips for attaching it to hammock straps (which are not included).All in all, I am very satisfied with my purchase. If I find that it is not durable or doesn't hold up to the weight of my son or husband (well over 6 feet and 215 pounds) I will update my review.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHEZ5MPWRTWY2UKOF45SEQ55PBVQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHEZ5MPWRTWY2UKOF45SEQ55PBVQ"
"830","B01GTP417C","I love this hammock","Christina P.",2016-07-23,1,"
      Retro-Tri ColorPackage Type: Standard Packaging",5,"I love this hammock! The material is slippy however it is common sense that it would be. The hammock is very comfortable and cool. This hammock is absolutely worth the money especially when paired with no tree straps!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF7LPZZQDBYVAUQY2G6OQFDZSGQQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AF7LPZZQDBYVAUQY2G6OQFDZSGQQ"
"831","B01GTP417C","Five Stars","Amazon Customer",2016-07-23,1,"
      Khaki/OlivePackage Type: Standard Packaging",5,"It's amazing. No other words need be said",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFFDKML77LWN3N6DVDUUJMBNPJEA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFFDKML77LWN3N6DVDUUJMBNPJEA"
"832","B01GTP417C","Seaming ripped after a week","Ginger",2016-07-22,1,"
      Teal/KhakiPackage Type: Frustration-Free Packaging",1,"Ripped after a week. Not the greatest quality seaming.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH4LBOEHGWBTM7QBFBDPLSVKRBPQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH4LBOEHGWBTM7QBFBDPLSVKRBPQ"
"833","B01GTP417C","Five Stars","Amazon Customer",2016-07-22,1,"
      *Red/CharcoalPackage Type: Standard Packaging",5,"Very comfortable and durable. Easy to put up and take down can put in backpack.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHK5OD4SYB2TTEXRYYACGUQR4HXA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHK5OD4SYB2TTEXRYYACGUQR4HXA"
"834","B01GTP417C","Nice Hang!","Slack MoFo",2016-07-22,1,"
      Lime/CharcoalPackage Type: Standard Packaging",5,"Like sleeping on a cloud :-)",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEFG2OSDH47STTAOLULP7WMGHUPA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEFG2OSDH47STTAOLULP7WMGHUPA"
"835","B01GTP417C","Awesome","Mary Kramer",2016-07-22,1,"
      Powder Blue/Orange/KhakiPackage Type: Frustration-Free Packaging",5,"I definitely would recommend this product! It's a little pricey, but you get what you pay for. Perfect to relax in after a long day.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFM5M7CKH2B3JQUAOMOFO3DODWNA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFM5M7CKH2B3JQUAOMOFO3DODWNA"
"836","B01GTP417C","Colors are off in the photo","Ashlyn",2016-07-22,1,"
      Emerald/KhakiPackage Type: Standard Packaging",4,"The colors are off in the photo. The green is more of a light emerald and the tan is closer to dark kaki/brown",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHMMWXTHGPO5OOJCZT4VROR6WY3Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AHMMWXTHGPO5OOJCZT4VROR6WY3Q"
"837","B01GTP417C","As advertised!","Cliff",2016-07-22,1,"
      Orange/GreyPackage Type: Frustration-Free Packaging",5,"Great product! Everything is as advertised. No surprises here...other than it better than you think it will be.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHZVI5PDEMMWJJ5QIRH6W3V3ZUEA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHZVI5PDEMMWJJ5QIRH6W3V3ZUEA"
"838","B01GTP417C","Great","Courtney S.",2016-07-22,1,"
      Charcoal/RoyalPackage Type: Standard Packaging",5,"This hammock is so comfortable! Very easy to set up with the tree straps. A must have for any outdoor family.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGMURSRTO2LWNGW3K2L6NDC4PMWA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGMURSRTO2LWNGW3K2L6NDC4PMWA"
"839","B01GTP417C","Five Stars","Amazon Customer",2016-07-21,1,"
      Black/BlackPackage Type: Standard Packaging",5,"thanks very nicee",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF4ZUL5WRIABQYQIKOG6LJ5PKYHA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF4ZUL5WRIABQYQIKOG6LJ5PKYHA"
"840","B01GTP417C","Service and fast shipping! Would highly recommend!","Sharon Fleet",2016-07-20,1,"
      Yellow/Teal/PurplePackage Type: Standard Packaging",5,"Excellent Service and fast shipping! Would highly recommend!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEVVARAZ5OR6E2FMQWBSBXHK5LCQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEVVARAZ5OR6E2FMQWBSBXHK5LCQ"
"841","B01GTP417C","It was perfect","Kathy Cook",2016-07-20,1,"
      Powder Blue/RoyalPackage Type: Frustration-Free Packaging",5,"Arrived quickly..  It was perfect",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFDDGEWIUFXXTJIEZHI3LAPHJF6Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AFDDGEWIUFXXTJIEZHI3LAPHJF6Q"
"842","B01GTP417C","laying in the hammock with the breeze the hammock makes it seem cool and shaded","Shawn Wheelock",2016-07-20,1,"
      *Red/CharcoalPackage Type: Standard Packaging",5,"Very light and durable.  Even when it's hot out, laying in the hammock with the breeze the hammock makes it seem cool and shaded.  Love it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEFEWPIB7VPOW7Z6QUO3TIOWT2OQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEFEWPIB7VPOW7Z6QUO3TIOWT2OQ"
"843","B01GTP417C","Love it","L. Flagge",2016-07-20,1,"
      Navy/RoyalPackage Type: Standard Packaging",5,"I bought this for my husband for Fathers Day.  He loves it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHTEAEC2FYP3M7PODJNJJHJASX3A/ref=cm_cr_arp_d_pdp?ie=UTF8","AHTEAEC2FYP3M7PODJNJJHJASX3A"
"844","B01GTP417C","... the first time yesterday and could not be more satisfied. Fantastic materials","Matt Brumit",2016-07-19,1,"
      Yellow/Teal/PurplePackage Type: Standard Packaging",5,"Used this for the first time yesterday and could not be more satisfied. Fantastic materials, feels good to sit and lay in (even with two people), and can be put up in practically any place. Love my new hammock.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHMEXH32NBBTXSO3EIS623CNLXZQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHMEXH32NBBTXSO3EIS623CNLXZQ"
"845","B01GTP417C","Perfect!","Luke Snedecor",2016-07-19,1,"
      Neon/GreyPackage Type: Standard Packaging",5,"Love the color's with my neon atlas straps, this has held up great through lots of rough activity!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHZ5UAXNEDKJSOYOXIWGLX772P3Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AHZ5UAXNEDKJSOYOXIWGLX772P3Q"
"846","B01GTP417C","I really like the word ""nest"" for this hammock","Terrence Walsh",2016-07-19,1,"
      Orange/GreyPackage Type: Frustration-Free Packaging",5,"I really like the word ""nest"" for this hammock.  It felt like home right away.My two retrievers wanted to jump in with me.  Then the dogs decided the fabric did not give them the right footing, so they curled up underneath.  We all had some peace on fine days last summer.  On less-than-perfect days, such as early November with light wind gusts, we still had peace.  Gotta love that.This year it seems I'll need to order another hammock.  Teenagers want to use it.  I guess they need peace, too.True story:  Forty years ago I went to sea on a sailing ship with hammocks.  Then, as now, the hammock was a very private place, even in a public space like a berthing area or a park.  This DoubleNest hammock is easier to pitch than the sailing ship version.  More comfortable in many ways, too.Tree straps made set-up easy.  I had good results with IMPROVED Super-Lightweight Hammock Tree Straps. Ends ALL Your Hammock Set Up Problems. Adjustable 2x15 Connection Loops. Strong Polyester Webbing. Best Portable Straps for Camping, Backpacking, Backyard/Garden - Quick Setup then Enjoy Your Rest!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE7HY4M7PDVNPXZLBAE6J3EFO33Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AE7HY4M7PDVNPXZLBAE6J3EFO33Q"
"847","B01GTP417C","It's so easy to use","kathleen houser",2016-07-18,1,"
      Orange/GreyPackage Type: Frustration-Free Packaging",5,"It was a gift for our 16 year old son. He loves it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGRQT2SC36U77UN3OMAFE3R52YNA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGRQT2SC36U77UN3OMAFE3R52YNA"
"848","B01GTP417C","Five Stars","Missy L",2016-07-18,1,"
      RastaPackage Type: Standard Packaging",5,"Quick ship, item as described",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFGGZKB2SSBFREIDO6LQ7WE634YA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFGGZKB2SSBFREIDO6LQ7WE634YA"
"849","B01GTP417C","Amazing, but...","waalkes16",2016-07-18,1,"
      Teal/KhakiPackage Type: Standard Packaging",4,"I love this hammock. I really do. It is cozy, easy to set up, and so much more. Furthermore, it is high quality and oh-so comfortable. The only thing that keeps me from being fully excited about this hammock is that Amazon messed up my order. Not big time, but big enough that I noticed it right away. Online, the hammock that I bought was khaki on the inside with blue lining the outside. After I ripped open the package, I realized the hammock that I had received was blue on the inside and khaki on the outside. Although this hammock is amazing, I am not happy that the colors were switched.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFAVQNRREVUQEZARIATZTXWCXTEQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFAVQNRREVUQEZARIATZTXWCXTEQ"
"850","B01GTP417C","Five Stars","Mooza",2016-07-18,1,"
      Purple/TealPackage Type: Standard Packaging",5,"Bought this for my 14 year old granddaughter and she loves it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHT7QKDT5DAZODQT4T6DGCETAWLQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHT7QKDT5DAZODQT4T6DGCETAWLQ"
"851","B01GTP417C","Just need a pillow lol","Johnathan Richard Booker",2016-07-18,1,"
      *Red/CharcoalPackage Type: Standard Packaging",5,"It waa everything i wanted it to be. Easy to put up easy to take down and repack. Just need me a night out door pillow and this will probably be better than my bed",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH5KPJIZTJBRVJC6LL6XHGS7MK4A/ref=cm_cr_arp_d_pdp?ie=UTF8","AH5KPJIZTJBRVJC6LL6XHGS7MK4A"
"852","B01GTP417C","Five Stars","Kirk Delahoussaye",2016-07-17,1,"
      Neon/GreyPackage Type: Standard Packaging",5,"Love this hammock!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEANLHMNEWWCXML7KK5RMUXFKPIA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEANLHMNEWWCXML7KK5RMUXFKPIA"
"853","B01GTP417C","comfortable and dependable","A. Hancock",2016-07-17,1,"
      Orange/VioletPackage Type: Standard Packaging",5,"As described, comfortable and dependable.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFTEVCKF66YO5MPVOY3XNXFSLQJA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFTEVCKF66YO5MPVOY3XNXFSLQJA"
"854","B01GTP417C","Five Stars","Nate Dog",2016-07-17,1,"
      Rasta Limited EditionPackage Type: Standard Packaging",5,"It was dank",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEITK4FZ2LZ5RFPULAOYW2KHC5HQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEITK4FZ2LZ5RFPULAOYW2KHC5HQ"
"855","B01GTP417C","Outstanding","Amazon Customer",2016-07-17,1,"
      Olive/OlivePackage Type: Standard Packaging",5,"Outstanding and fast service!!!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGBRKOLCLYWW6NC45FLU6WOPEFEQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGBRKOLCLYWW6NC45FLU6WOPEFEQ"
"856","B01GTP417C","Wonderful! Well made and","K. Jones",2016-07-17,1,"",5,"Wonderful!  Well made and durable",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEEIHOOVU7CHK2GDBQ3N73GT5UKQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEEIHOOVU7CHK2GDBQ3N73GT5UKQ"
"857","B01GTP417C","Huge fan! Lots of hammocking in our future.","Char Marquardt",2016-07-16,1,"
      Powder Blue/RoyalPackage Type: Frustration-Free Packaging",4,"Huge fan!  Lots of hammocking in our future.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFWULX4UXJGURS5VOA7NML5OM4XA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFWULX4UXJGURS5VOA7NML5OM4XA"
"858","B01GTP417C","Nice, strong, reliable hammock","B. Janae",2016-07-16,1,"
      Rasta Limited EditionPackage Type: Standard Packaging",5,"Love love love this hammock. Fiancée and I both fit nicely in it. Our first hammock so we were worried at first but the hammock is incredibly strong and allows us to sit in it various ways. We have laid opposite of each other, next to (head to head) and sitting up in it (where feet dangle off the side). I paired this with the HangTight Hammock Tree Straps. This hammock packs down tightly making it easy to take backpacking. Set up and take down is made easy with the hammock being able to stuff inside the attached sack.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH4S7KYCZC3VR4KBLZD7KKF5UBMQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH4S7KYCZC3VR4KBLZD7KKF5UBMQ"
"859","B01GTP417C","One Star","Amazon Customer",2016-07-15,1,"
      Yellow/Teal/PurplePackage Type: Standard Packaging",1,"Straps broke immediately",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGTQR5563R4MSEO6KR6RELPXASAA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGTQR5563R4MSEO6KR6RELPXASAA"
"860","B01GTP417C","Great hammock","Lane Carter",2016-07-14,1,"
      Khaki/MaroonPackage Type: Standard Packaging",5,"ENO hammocks never disappoint. Quality is great, but make sure to get the atlas straps",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFDZIG52NNBO5SCQTXJXBVFPN4CQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFDZIG52NNBO5SCQTXJXBVFPN4CQ"
"861","B01GTP417C","Five Stars","Amazon Customer",2016-07-14,1,"
      *Red/CharcoalPackage Type: Frustration-Free Packaging",5,"My son loves this hammock.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGV5X6IGUEVWXQ4RELYX7CVTP2UQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGV5X6IGUEVWXQ4RELYX7CVTP2UQ"
"862","B01GTP417C","Love!","CLS",2016-07-14,1,"
      Retro-Tri ColorPackage Type: Standard Packaging",5,"Great product.  Very comfortable.  Recommend getting the straps for easy up/down!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHMNEDGEPCQM647HM5WM5JPTTMSA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHMNEDGEPCQM647HM5WM5JPTTMSA"
"863","B01GTP417C","As expected","Tavie",2016-07-14,1,"
      Teal/KhakiPackage Type: Standard Packaging",5,"Works as expected and delivery was as expected.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHKWIAZU62KNFKQJLY7D3HLUNVVA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHKWIAZU62KNFKQJLY7D3HLUNVVA"
"864","B01GTP417C","I love it!","Amazon Customer",2016-07-14,1,"
      Purple/TealPackage Type: Frustration-Free Packaging",5,"I love it!! It is so big and cuddly and awesome. I can hang in it just about anywhere, and the little eno pocket on the side that you are supposed to stuff the hammock in when you're done makes for a perfect phone/book pocket",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF6LLYPPNUOBUKZLS4J422GNWDVQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AF6LLYPPNUOBUKZLS4J422GNWDVQ"
"865","B01GTP417C","Simply Amazing","Sally C",2016-07-13,0,"
      Khaki/BlackPackage Type: Standard Packaging",5,"This was the best investment of my camp counselor career. Some weeks I am ""out of cabin staff"" and there isn't always room for everyone to have a tent posted. But, you know what there are plenty of in the forest? Trees.I absolutely adore this product and recommend for anyone whether or not you're an intense camper or just want to post up on campus. Even for one person, I think that a DoubleNest is necessary. It is more comfortable for sleeping and doesn't make you feel as though you'll fall out if you move an inch like the one-person hammocks tend to do.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF2UCLERLUKPQZWEEPELFYLQMFAA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF2UCLERLUKPQZWEEPELFYLQMFAA"
"866","B01GTP417C","Comfy and spacious","Rose",2016-07-13,1,"
      Khaki/OlivePackage Type: Standard Packaging",5,"This is lightweight and very comfortable. I recommend buying a bungee cord for extra length depending on how far away your hooks are from one another.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHNN3ALOK2YZ66XAQK7CJNPLV6AA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHNN3ALOK2YZ66XAQK7CJNPLV6AA"
"867","B01GTP417C","Never Without Her Hammock","KJ",2016-07-12,1,"
      Royal/EmeraldPackage Type: Frustration-Free Packaging",5,"I bought this for my daughter as a gift and she absolutely loves this hammock! She hung it in her room during the chilly spring and now uses it outside. She took it with her on vacation and found trees in her vacation surroundings to hammock from. I've seen pics of her in it with a friend (my daughter is small, maybe 110 pounds) and there is definitely plenty of room for both people. She finds it very comfortable and sturdy and easy to pack. She even brought it to a friend's house to hammock there! I would definitely buy one for my son, but I need more trees that are next to each other in my yard!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFZ53H3LHNCTTJWEBKXMHNYUDOVQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFZ53H3LHNCTTJWEBKXMHNYUDOVQ"
"868","B01GTP417C","BEST PURCHASE EVER","Dawn Moreau",2016-07-12,1,"
      Purple/TealPackage Type: Standard Packaging",5,"BEST PURCHASE EVER! My daughter wanted it for her birthday gift and I think I may order myself one now!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFCQZUXPSDSXHHV3LZRX7FUOXRUQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFCQZUXPSDSXHHV3LZRX7FUOXRUQ"
"869","B01GTP417C","Love our ENO hammocks!","TDB",2016-07-12,1,"
      Forest/CharcoalPackage Type: Standard Packaging",5,"Purchased the Forest/Charcoal (green/grey) combo and it is perfect to compliment our Navy/Forest combo that we already have without being too matchy. We also love the colors we chose since they're a bit more subtle instead of some of the loud colors available, since we wanted to be a bit incognito while we hang out in the trees in the backyard and neighbors are around. My husband and I each have a double now and even though we CAN obviously fit in a double together it's much more comfy to each have our own (especially with me being 7.5 months pregnant!), and then we can pull the sides in and snuggle up inside as well. I love that these hammocks come with their own attached stuff sack (can't lose it!), and while they're maybe a bit too heavy for bringing on long/overnight hikes when you're trying to watch your pack weight, they're awesome for day trips or car camping. Love our ENO hammocks!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGBCMIANEKYK5TGEGRIJSARYO3PQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGBCMIANEKYK5TGEGRIJSARYO3PQ"
"870","B01GTP417C","Five Stars","Michelle Armas",2016-07-12,1,"
      Royal/EmeraldPackage Type: Standard Packaging",5,"Perfect wedding gift!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEZFKSG4TW44ZNOAMU3KTUUSB5EQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEZFKSG4TW44ZNOAMU3KTUUSB5EQ"
"871","B01GTP417C","Life Changer","Jennifer Patten",2016-07-12,1,"
      Charcoal/RoyalPackage Type: Frustration-Free Packaging",5,"I highly suggest getting this hammock in any color.  It will change your life.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFHBNIEPG4CG6AV6AGJ2SEHNI7XA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFHBNIEPG4CG6AV6AGJ2SEHNI7XA"
